text,label
"I love his martial arts style, it is quick, close up and oh so fast, but it seems like his movies are becoming more and more crime based lifestyle quality and less meaning...I thought he was out to bring forth a deeper message. At least some of the movies had a hidden meaning or agenda this one had some good redeeming qualities of the character but the rest was so far off. I was very disappointed. The martial arts is also suffering. I am hoping to see a more devoted Segal in his future films. This movie also lacks in keeping the story line going, there are too many gaps so the thought is lost. Too many things are cryptic without a solution.",0
"The trio are a pleasant, nostalgic journey to that first hint of desire--when it was still about simple exploration of the unknown--before we ""grew up"" and added those complexities of HIV status, emotional baggage and gotta-run-my-pager-just-went-off into the emotional mix.<br /><br />The angst portrayed is pure adolescent angst, but it rings true in all three stories. Their sweetness and positivity make you feel good that you are gay. And those kinds of films are few and far between.<br /><br />Good news! Both Boys Life and Boys Life 2 are now readily available on DVD as of September 1999.",1
"""Go Fish"" garnered Rose Troche rightly or wrongly the reputation of a film maker with much promise.<br /><br />Its then hard to understand how she could turn out a movie made up of stereotypes that one associates with inferior sitcoms. The entire film rings hollow. I cringed the whole way through.<br /><br />Its supposed to be a look into nineties human sexuality. Well not much more here to be learned than from ""In and Out"". By now most of us actually do know, that there are men who are sexually attracted to women and there men who are sexually attracted to men and there are even men sexually attracted to both sexes. <br /><br />Seldom has this revelation been portrayed on the screen with so little wit and style.<br /><br />Pathetic.",0
"MONSTER - He was great; I loved the special-effects which created this monster which looked like an updated version of ""The Creature From the Black Lagoon."" The scenes with this beast roaming the land and capturing people ranged from good to jaw-dropping.<br /><br />SOCIAL COMMENTARY: Much of the story takes place in the quarantine area as the doctors (under orders from the government) state that SARS-like disease is out there. In a nutshell, we get the familiar government cover-up story. You know, I expect this Liberal paranoid mindset with Hollywood films always painting our government as corrupt, but it looks like the Koreans are copying the format, and it's very tedious. In here, it takes away from the excitement and suspense of this ""monster."" It just drags the film down. The main family featured in the film has to watch from a distance while the young girl in their family, presumed dead, was hauled off by the creature.<br /><br />MORAL: A typical ""don't pollute the water"" message because this is what can happen - a horrible mutated monster. This used to be the anti-nuclear bomb message from the 1950 when radiation caused giants ants, spiders, fish or whatever in those schlocky sci-fi films. Now its ""environmental issues"" that are the focus.<br /><br />THE HUMOR This was mostly stupid. I normally laugh at slapstick but this wasn't funny. I don't know if the Korean sense of humor is that pitiful, or the film was purposely trying to be ultra-corny with a take on the old ""Godzilla"" movies. Let's hope it's the latter.<br /><br />TRANSFER - The video transfer was good. This was a sharp-looking picture and sound was decent with a lot rear-speaker crowd noise. I watched this in Korean with the English subtitles. That might have been a mistake as the Korean guttural voice sounds got annoying after a half hour.<br /><br />OVERALL - This had a promise but turned out to be a big letdown and even boring in too many spots, which is inexcusable for a modern-day monster film. Two hours was WAY too long for this story. How this film drew record crowds in Korea I don't know. They must not have much in the way of films to enjoy and support.",0
"Though I have watched Salò, I do not know if excrement tastes tart. If it does, this ""film"" is accurately titled. So much of roughage, so little substance, this is the celluloid equivalent of celery - only it does not cleanse the palate. It leaves the taste of wasted time in the mind's mouth, and if I could vomit this film and get back that expanse/expense I would. Detention was more exciting. The director should be forced to wear a dunce cap, and the Spirit of Ed Wood Jr. couldn't save this semi-professional projection from certain failure. A waste of time, a waste of mind. **Don't be fooled by the toothsome Dominique Swain: competent eye-candy she was in the Lolita remake, less tragic and savvier than Sue Lyon, though by no means better. However, a previously competent turn of the screw does not make her a skilled crafts-person. You need craft for that, not crap, which is what this film is. The reels belong in the girls' bathroom, flushed till the pipes burst, while director/direct-less Christina Wayne should do 5-10 in study hall. Watch anything else and pass this class, by (bye), forever!",0
"I just saw this movie on HBO, and it was really good...a tragic love story indeed! I really appreciated the fact that the guy at the heart of the story had lost the use of his legs in an accident. It's rare to see a love story involving someone who is physically handicapped. The love that developed between that character and the woman who comes into his life nicely portrayed how I'd like to think love can heal someone's heart. Laura Leighton...all of 27 when she made this movie...was great as the woman so full of life she's able to revive this guy's heart. Unfortunately, since his family is wealthy and her's is not, ""problems"" develop.<br /><br />It's playing on HBO some more times this month. Check out the schedule here - http://www.hbo.com/apps/schedule/ ScheduleServlet?ACTION_DETAIL=DETAIL&FOCUS_ID=598947",1
"I've read reviews that apparently you have to have been a student in a very strict, British school in the 1960's to understand this. Maybe that's true, if so, then this movie is outdated.<br /><br />*************SPOILER ALERT**************************************** The ending makes about as much sense as all the kids who're anti-government and anti-corporation without having any better solution that doesn't torch society to a Mad Max type cinder.<br /><br />Yeah, the main characters could leave, but they don't. The reasons they go about this don't make sense. There isn't enough character development to explain why. What shooting up a bunch of innocent people is supposed to mean is never explained or even hinted at. It is mentioned that war is the final creative expression, quite possibly the only revelation that any characters of this movie have, and it makes no sense.<br /><br />The characters who go on a murder spree aren't fighting the institution, they're just killing people. I thought they might've used all the explosives to blow up the place or at least the sanctuary at the end, that would've made greater symbolic sense, but they didn't.<br /><br />tl;dr - This movie is an adolescent's daydream of fighting against authority that plagues them, though in reality they need. It has no moral, symbolic truth, or meaning to it; this movie simply plays out the fantasy of killing teachers and people in ""power"" that annoy you.<br /><br />If you think a murder rampage/ school shooting similar to columbine or virginia tech is a rational and sensible way to deal with teachers and institutions you don't like, then I guess you'll love this movie. If you're like me and you're working towards making a life for yourself instead of just blindly (very blindly in this movie) rebelling against ""the man"", this movie is juvenile and boring.<br /><br />You can also tell in parts that funding was lacking, and the story seemed to have a touch of attention deficit disorder.<br /><br />All in all, this seems like a very rough draft of what could've been an okay movie, but no effort is put into the dialogue, character development, or moral so it's just... poorly done.<br /><br />If... only I could get my two hours back.",0
"I noticed that A NEW HOPE and THE EMPIRE STRIKES BACK are in the TOP 10, but that this one isn't even in the TOP 100.<br /><br />This movie has a bad reputation because of Ewoks, but there are so many reasons to love this movie:<br /><br />-The Rescue of Han Solo from Jabba: This official wraps up the Han Solo in debt sub-plot that was established when we first met the character in A NEW HOPE.<br /><br />-The Emperor was Finally Revealled: Well alright this might not work as well now that the prequels are out but this was the first time we saw The Emperor as kids.<br /><br />-The Speeder Bike Chase: Alright, so this was a special effects moment. But it was definitely one of the most memorable and exciting moments in all the films!<br /><br />-The 3 Part Climax: 1) The Battle of Endor (Led by Han and Leia) 2) Luke Confronts his Father & The Fall of the Emperor 3) The Destruction of the Second Death Star (Lando's Moment)<br /><br />-The Final Celebration with Our Heroes: Like I said, this movie gets a lot of crap because of the Ewoks but I think it's kind of cool that while the entire galaxy celebrates the FALL OF THE EMPIRE, our heroes are having their own private party in the woods with each other.<br /><br />All in all this was a great final chapter for our heroes and a fitting end to the STAR WARS story.",1
"THE GOVERNESS is a moody period piece, the meandering story of a Jewish woman who, upon the death of her father, sets out to 1830's Scotland, posing as a Gentile to get work to support her family in London.<br /><br />Rosina - or Mary, as she calls herself in a none too subtle piece of symbolic writing - is a rudderless child, a socialite with dreams of being an actress. She strikes up an alliance with her employer, and by accident solves a crucial problem in his research with photography. Giddy with success, they begin a halting and uncomfortable affair while the eldest son of her paramour falls hopelessly (and inexplicably) in love with her.<br /><br />And like a child, she fails to understand the consequences of her actions - in the end, betraying those she deceived in order to make a life for herself.<br /><br />Many claim this is something of a feminist manifesto, but I disagree. Whether intended or not, this film only resonates with me if I think of it as a cautionary tale. In the end, Rosina's greatest disappointment is the truth - that she lied, happened upon a way to help a man she wanted to be both her father and her lover, and in the end contributed nothing but destruction. As such, the end of the film gives me the impression that nothing she did, no one she used, made her happy - and that is exactly as it should be.<br /><br />Did I need a movie this long and langorous to teach me this lesson? Not at all. On the contrary, had it not been for excellent cinematography, unique score and my hope that she'd get her come-uppance, I wouldn't have stuck with it to the end of the film.<br /><br />Fans of Minnie Driver will likely be disappointed by her uneven performance but may wish to see it anyway; I doubt young female fans of Jonathan Rhys-Meyers will be able to stay awake for the payoff they expect, and I can't help thinking this holds too little cultural detail to be of interest, even to photography buffs. The 3 points I award the film are solely for its visual style and score. On the strength of their other work, I assume the actors' performances are so disappointing because of a poor script and worse directing, but they are, in the end, unremarkable.",0
"A ""friend"", clearly with no taste or class, suggested I take a look at the work of Ron Atkins. If this is representative of his oeuvre, I never want to see anything else by him. It is amateurish, self-indulgent, criminally shoddy and self-indulgent rubbish. The ""whore mangler"" of the title is an angry low budget filmmaker who murders a bunch of hookers. There is a little nudity and some erections, but no single element could possibly save this from the hangman's noose. The lighting is appalling, the dialog is puerile and mostly shouted, and the direction is clueless. I saw a doco on American exploitation filmmakers during the recent Fangoria convention. Atkins was one of those featured. He spoke like there was something important about his work, but after a viewing of this, I see nothing of any import whatsoever. There is no style, either, and the horrible video effects (like solarization) only enhance the amateurishness. Not even so bad it's fun. Avoid.",0
"'Anne Christie' was Garbo's 14th film and the first in which her husky Swedish voice was heard. She plays the lead character, Anna, who has struggled with being abandoned by her father Chris (a drunken barge owner played by George F Marion), and with the misfortune of the life she has has to lead to keep her head above water.<br /><br />Meeting Irish Matt (Charles Bickford) may mark the turning point for her ... or does it? Garbo looks and sounds great in this drama which, although looking rather clunky and moving at a slow pace, still manages to interest and engage an audience nearly 80 years later. Marie Dressler makes an impact in the role which gave her a second flush of movie success in films such as Min and Bill, Dinner at Eight, and Emma; while Marion and Bickford are more than adequate.<br /><br />An interesting slice of movie history. Garbo would do better talkies in the years following, but 'Anna Christie' will always be remembered for the first time she talked on screen.",1
"Closet Land is a nasty piece of work with superb actors. Nothing more (or less) happens in the movie besides the unending abuse of an attractive woman prisoner by a sadistic police official. The setting is minimalist. This might be considered soft core S&M porn because the drama is devoid of all reference points such as time, place, and political context. Since what happens is cut adrift in a fantasy futuristic environment, the abuse becomes purely personal. The pornographic aspects are justified by being a warning about the evils of totalitarian government, but because there is no real context for the torture of this young woman, we come away disturbed but having learned nothing.<br /><br />What is the point? That torture exists in the world? That abusing prisoners is bad? That dictatorships abuse innocent people? We know that already. Closet Land has echoes of such works as Darkness At Noon and Ionesco's Rhinoceros, but both those works were made by competent artists whose work had historical context and depth of meaning. This work is amateurish and the dialogue sophomoric. A definite thumbs down.",0
"Omen IV: The Awakening starts at the 'St. Frances Orphanage' where husband & wife Karen (Faye Grant) & Gene York (Michael Woods) are given a baby girl by Sister Yvonne (Megan Leitch) who they have adopted, they name her Delia. At first things go well but as the years pass & Delia (Asia Vieria) grows up Karen becomes suspicious of her as death & disaster follows her, Karen is convinced that she is evil itself. Karen then finds out that she is pregnant but discovers a sinister plot to use her as a surrogate mother for th next Antichrist & gets a shock when she finds out who Delia's real father was...<br /><br />Originally to be directed by Dominique Othenin-Girard who either quit or was sacked & was replaced by Jorge Montesi who completed the film although why he bothered is anyone's guess as Omen IV: The Awakening is absolutely terrible & a disgrace when compared to it illustrious predecessors. The script by Brian Taggert is hilariously bad, I'm not sure whether this nonsense actually looked good as the written word on a piece of paper but there are so many things wrong with it that I find even that hard to believe. As a serious film Omen IV: The AWakening falls flat on it's face & it really does work better if you look at it as a comedy spoof, I mean the scene towards the end when the Detective comes face-to-face with a bunch of zombie carol singers who are singing an ominous Gothic song has to be seen to be believed & I thought it was absolutely hilarious & ridiculous in equal measure. Then there's the pointless difference between this & the other Omen films in that this time it's a young girl, the question I ask here is why? Seriously, why? There's no reason at all & isn't used to any effect at all anyway. Then of course there's the stupid twist at the end which claims Delia has been keeping her brother's embryo inside herself & that in a sinister conspiracy involving a group of Satan worshippers it has been implanted in Karen so she can give birth to the Antichrist is moronic & comes across as just plain daft. At first it has a certain entertainment value in how bad it is but the unintentional hilarity gives way to complete boredom sooner rather than later.<br /><br />It's obviously impossible to know how much of Omen IV: The Awakening was directed by Girard & Montesi but you can sort of tell all was not well behind the camera as it's a shabby, cheap looking poorly made film which was actually made-for-TV & it shows with the bland, flat & unimaginative cinematography & production design. Then there's the total lack of scares, atmosphere, tension & gore which are the main elements that made the previous Omen films so effective.<br /><br />The budget must have been pretty low & the film looks like it was. The best most stylish thing about Omen IV: The Awakening is the final shot in which the camera rises up in the air as Delia walks away into the distance to reveal a crucifix shaped cross made by two overlapping path's but this is the very last shot before the end credits roll which says just about everything. I have to mention the music which sounds awful, more suited to a comedy & is very inappropriate sounding. The acting is alright at best but as usual the kid annoys.<br /><br />Omen IV: The Awakening is rubbish, it's a totally ridiculous film that tries to be serious & just ends up coming across as stupid. The change of director's probably didn't help either, that's still not a excuse though. The last Omen film to date following the original The Omen (1976), Damien: Omen II (1978) & The Final Conflict (1981) all of which are far superior to this.",0
"The movie is made in a style that resembles Lock, stock and two smoking barrels, with lot's of subplots, fancy camerawork, cool music and that great tongue-in-cheek Aussie type of humor you'll find nowhere else. How this movie has escaped the European and American audience is a mystery!",1
"Australia's first mainstream slasher film hits the screen with a bang. And a stab. And a slice. And a scream or two. And plenty of blood, frights, red herrings and lots of laughs.<br /><br />In fact, there's lots of first surrounding Cut - it's the first script of Dave Warner's to be produced, although he has several others either optioned or in negotiation; it's the first major film from director and former Hoodoo Guru Kimble Rendall; and it's also the first film for producer Martin Fabinyi. And for a bunch of guys dipping their toes into this genre for the first time, they sure know their stuff.<br /><br />Cut tells the story of a bunch of Australian film students who hear about a slasher film, Hot Blooded, that was never finished because its director, Hilary (Kylie Minogue), was killed by the actor playing the psycho killer in the film.<br /><br />Despite their lecturer (who was assistant director on the night Hilary died) warning them that whenever someone tries to start up production of Hot Blooded again someone dies, director Raffy (Jessica Napier) and producer Hester (Sarah Kants) decide to go ahead and complete the film. They put together a crew and manage to get the original star, Vanessa Turnbill (Molly Ringwald), to return to Australia - in fact, to the original location - to complete Hot Blooded  14 years after shooting shut down.<br /><br />Of course, this being a slasher film, lots of bloodletting ensues  long with plenty of laughs, a few good scares and a rocking Aussie soundtrack. Cut shows that Australia can make a good, mass-market horror film just as well as Hollywood.<br /><br />It's a finely crafted feature, with excellent special effects, a taut plot and a killer - Scarman - that's a welcome addition to the ranks of Michael, Jason and Freddy.",1
"I watched this film a long time ago (aprox 10 years or so) and liked it then. I remembered it the other day and decided to watch it again. The second time around was not pleasant. The acting is 'so,so', the plot is illogical, unreasonable and predictable.<br /><br />The acting...I'm sure it wasn't a stretch for those actresses to play those characters. The plot...there's no way in hell those women would have gotten away with the first robbery much less the 2nd. (side note: Why did TT not realise that even if she came up with a load of money for her court date they would ask where she got it and she would have no logical answer! Ding, Ding...we have a crook!). It horribly stereotyped black women in saying basically that the only way black women can 'beat the system' or obtain a large amount of money was to steal it and not use their intelligence or other resources. It plays too much on sympathy b/c all of them die in the end (bar Jada) but it's not sad (you're thinking 'They were so stupid; they deserve to die). You just don't really care about the characters unless you're a shallow person.<br /><br />I can't believe this film rates over a 5.",0
"I started watching this expecting the worst, i was happy to find that the film turned out to be enjoyable, slightly confusing in parts, like when they all justs started singing. It gave me a chance to see Daniel Wu in action for the first time, he is a better actor than i thought, at times he seemed a bit out of place. I thought purple storm deserves its Hong kong legends release, as it is different to most other HK films, it is about a mans emotional struggles when confronted with memory loss, it may sound corny but when he eventually pieces out what and who he actually is it really makes the film a lot more interesting. Once you get into the film you will find it keeps you gripped to it, as if you miss one bit then a lot of the film wil make sense, for example i missed a bit at the start and i recommend to anyone that watches this that they do not miss any of it. So i can say that this film was worth watching and a grateful surprise for me, that i enjoyed it.",1
"This video has audio that is meant for someone to hear during their sleep. And the same can be said for the video.<br /><br />Morgan and his wife pretending to rough it at minimum wage jobs? With a camera rolling? And his little wifey-poo complaining? Give me a break. They are both rich. They are sitting in their fake $350/month apartment filming this with their $1,000/month each video crew of 12.<br /><br />I used to respect Morgan, but now his ""30 days"" experience is nothing more than trying to fool any volunteer viewers who are willing to be fooled.<br /><br />C'mon Morgan, you are being filmed doing a $6.00 an hour job and you are being paid by naive employers who don't see those big cameras filming the whole thing?? And we aren't to think they aren't paying you under the table?",0
"I absolutely LOVE this movie and would really like to have it someday. It's just a fascinating legend about an eagle who wears a Turquoise necklace, I loved it and would like to see it again! I don't remember too much about it, but that a Native American boy lives in a nice village with his family, and I don't remember what happens, but he is supposed to go out to the wilderness alone. His sister packs him some food and he goes. While he's out there, some other Indian boys come running out and put some feathers on him, and he turns into an eagle. The legend says that if you ever see an eagle wearing a Turquoise necklace, it is the boy. I was always fascinated with legends, particularly Native American legends and I would love to see this released someday to a DVD, PLEASE RELEASE IT, whoever's concerned!",1
"I hate over-long over-talky French movies, but my favorite movie of all time is the longest and talkiest French movie of them all. I saw it twice in the mid-70's, and then it disappeared. But I finally got to see it again in 1999, and fell in love all over again. What is most remarkable is that it feels every bit as fresh today as it did 25 years ago. If you haven't seen it, don't miss your chance!",1
"Modern viewers know this little film primarily as the model for the remake, ""The Money Pit."" Older viewers today watch it with wisps of nostalgia: Cary Grant, Myrna Loy, and Melvyn Douglas were all ""superstars"" in an easier, less complicated era. Or was it? Time, of course, has a way of modifying perspectives, and with so many films today verily ulcerating with social and political commentary, there is a natural curiosity to wonder about controversy in older, seemingly less provocative films. In ""Mr. Blandings Builds His Dream House,"" there may, therefore, be more than what audiences were looking for in 1948. There is political commentary, however subtle. Finding a house in the late 40s was a truly exasperating experience, only lightly softened by the coming of Levittowns and the like. Politics in the movie? The Blandings children always seem to be talking about progressive ideas being taught to them in school (which in real life would get teachers accused of communism). In real life, too, Myrna Loy was a housing activist, a Democrat, and a feminist. Melvyn Douglas was no less a Democratic firebrand: he was married to congresswoman Helen Gahagan Douglas, whom young Richard Nixon accused of being soft on communism (and which ruined her). Jason Robards, sr., has a small role in the film, but his political activism was no less noticeable. More importantly, his son, Jason Robards, jr., would be for many years a very active liberal Democrat. Almost the odd fellow out was Cary Grant, whose strident conservatism reflected a majority political sentiment in Hollywood that was already slipping. But this was 1948: Communism was a real perceived threat and the blacklist was just around the corner. It would be another decade before political activism would reappear in mainstream films, and then not so subtly.",1
"Alfred Hitchcock's ""Saboteur"" (1942) (not to be confused with another Hitchcock film, ""Sabotage"" made in 1936 which has a completely different plot) is not the Master of Suspense greatest film. It dose not have the depth of ""Vertigo"" (1958) nor the brooding atmosphere of ""Rebbeca"" (1940) and it certainly dose not have the emotional impact and acting talent that can be found in ""Notorious"" (1946), but what it dose have is thrills, adventure and a nail biting climax. The two leads, admittedly, are quite weak. It is easy to understand why Hitchcock wanted Gary Cooper for the Robert Cummings role and Barbara Stanwyck for the role that was taken by Priscilla Lane. Also, the patriotic speeches that Cuumming says (that were written by Dorothy Parker) have dated badly, and the encounter with circus troupe is poorly done (the beard on the bearded lady is clearly false). However, the last half hour is edge-of-your-seat viewing, the climax atop the Stature of Liberty is very well done, and the film is a clear predecessor of ""North By Northwest"" (1959). The two villains, Otto Kruger and Norman Lloyd are very good and the beginning fire at the Aircraft Factory is a superb sequence. This not the best film Hitch made, but it is surly one of his most entertaining.",1
"This movie twists the facts of Anne and Mary's lives into something unrecognizable. To make Mary Boleyn, who in fact was a rather dim and foolish creature, and make her the ""good"" sister is just silly. It is Anne who was in fact the far more interesting character, and that is why it is her life, and not Mary's, that has been told so often.<br /><br />In response to an earlier review, I fail to see how Anne's life was so ""criminal""... to me it's Henry who was the real criminal. Whatever Anne's motives for winning the king and withholding her affections in order to gain a crown and husband has to be taken into context of the time in which these real-life events took place. Anne, in comparison to the majority of most of the courtiers in her time, was a relatively innocent figure. Most modern historians discount or have disproven most of the myths and slanders that this movie perpetuate about her, and I have never heard of anyone who actually believes the rumour than she slept with her brother. This movie is so sensational and false that it is maddening to think that someone, without knowing anything about this period in history, could walk away believing anything this movie has presented as ""fact"".<br /><br />I won't even get into the weird filming of the movie... but I'm pretty sure that cameras weren't invented in the 16th century, so I don't understand why Anne and Mary are talking to one throughout the movie... it's a really bad plot devise and is jarring and annoying, to put it mildly.<br /><br />Anne of the Thousand Days is not accurate either, but is infinitely more entertaining and at least comes closer to telling the story of one of the most intriguing women of history. Don't even think about renting this.. it's two hours you'll never get back!",0
"This movie is very cool. If you're a fan of Tsui Hark and Chinese fantasy films, you should love this. This film is the Asian Lord of the rings: A high fantasy story, based in actual Chinese mythology. (I realize many critics have called this film plot-less, I think they probably have zero knowledge of Chinese mythology.) If you liked Stormriders or Warriors of Heaven & Earth, this one should be right up your alley. This film is still very difficult to find in the U.S., even though it was purchased for U.S. distribution along with Crouching Tiger, Hidden Dragon and Iron Monkey. Well worth the search!!! This DVD is also worthy of owning.",1
"After watching Awake,I led to a conclusion:director and screenwriter Joby Harold made Awake with the intention of laughing at the spectator,for the simple fact the movie is full of ridiculous elements.Awake has a lot of plot holes and it is full of absurd and ridiculous elements(for example,the hospital uniform the spirit of the main character uses...did the ghost of a doctor leave it in the floor ?).The concept behind this movie is slightly ingenious but all the plot holes and the absurd things make of this a stupid and crappy film.With the exception of the great Lena Olin,all the actors bring bad performances.Hayden Christensen has zero expressions and the same applies for Jessica Alba.The extraordinary actor Terrence Howard is enormously wasted on his role.Awake makes a laugh of the spectator.It's so ridiculous and full of absurd things that it's impossible to take it seriously.My recommendation is:skip this crappy movie.",0
"The world is going to miss John Frankenheimer. This was his first feature film and it was four years before he directed his second, but don't let that dissuade you from seeking it out. Frankenheimer's direction is assured, and he gets some compelling performances out of his cast.<br /><br />Someone else has already pointed them out, but I also want to talk up James Gregory and Whit Bissell in two key supporting roles. Both would work for Frankenheimer again -- Gregory most notably as the bumbling senator in ""The Manchurian Candidate"" -- and they do good work for him here.<br /><br />If the whole thing seems too simple in the end, that's merely because Frankenheimer and writer Robert Dozier chose to tell a simple story, and they do it well. Keep a lookout for it -- Turner Classic Movies just might show it again.",1
"I saw this movie, and I do like horror movies.<br /><br />I did not know what to expect, but as soon the movie was on his way it was nice to watch it. The idea was pretty original and the acting was nice. Especially Jenna Dewan as the exciting/evil Tamara.<br /><br />The hardest thing about horror movies, is to make a good ending. But there the movie failed. For a change, a end-scene in a hospital, where suddenly all employees are gone. First you see doctors and nurses running around, but then they all went home?<br /><br />No cries for help while being chased by Tamara, Escaping to the roof (also a smart move...not) and off course a kind of open ending.<br /><br />No....the movie started great, the main part was nice to watch, but they really messed up the ending using all clichés from bad horror movies. Jeffrey Reddick failed in my eyes with this movie, after making some really quality movies like Final Destination 1 and 2.<br /><br />If you like a good horror full of cliché endings, Tamara is a good movie to watch. For me, I like movies which surprise me.",0
"The key to the joy and beauty, the pain and sadness of life is our ability to accept that life basically is what it is so we don't constantly struggle against that single compelling truth. In so doing, we find peace. Elegant in its simplicity but so hard for most of us to grasp.<br /><br />In this film, the director shows us this truth but allows us to discover it in our own way. This is a beautiful yet simple story, more of a fable, which is played very well. Watching the actors is more like being in a room with real people than it is just watching actors.<br /><br />I struggled with how to write a review of this fine film so others would be motivated to see it. I'm at a loss. The story is about men in a bath house. Sounds like a real turn off, right? But, nothing could be farther from the truth. The American title for this film is The Shower but that is almost an antithesis to a major thematic element in this film, which is the bath. I'm still at a loss. Talking about the story or the characters will not do them justice.<br /><br />So, I'll just tell you how much I enjoyed watching this movie and how touching and moving the experience was. I was also quite entertained. I cared deeply for the characters and I cared deeply about what happened to them. For any story, that is the highest form of praise.<br /><br />If you were moved by movies like The King Of Masks or Not One Less, then make sure you see The Shower. Netflix has it and the DVD video and sound quality are excellent. I watched it in the original lanquage with well done and well placed English subs.<br /><br />",1
"Now, I'm a bit biased, since I'm a big fan of late night television. I've been a loyal fan of Jay Leno for about 6 or 7 years, and think he's one of the funniest, most talented comedians out there. And David Letterman is one hell of a comedian as well, though I only watch his show (unless Jay's a repeat) during commercials or when he has a better guest than Jay on the show. Daniel Roebuck and John Michael Higgins are both fine actors and they very much resembled Jay and Dave, but did they disappear into the characters? Nope. Roebuck barely nails down Jay's voice and expression, mumbling at a high pitch, sounding like a castrati Marlon Brando. Higgins nails down David's facial expressions (for example, his trademark squirm) but he doesn't nail down Dave's voice. Those who aren't big fans of late night TV might be a lot less biased. There's a couple comedians who can do dead-on impersonations of Jay. Why couldn't they have selected one of them for the part? And the same goes with Dave. I'd rather they had Norm McDonald play the part. Norm doesn't look a hell of a lot like Dave, but he did a great impersonation of him on SNL. ""Hey...you got any gum?"" That was so hilarious!<br /><br />However, I learned a lot about the late night wars which I had very little knowledge of at first. I never watched ""The Tonight Show"" prior to when Jay Leno was host, so I didn't know about the struggle to finally replace Johnny Carson and the countless negotiations that finally convinced Dave to move to CBS. I knew very little about what happened behind the scenes and found the film very enlightening. And Kathy Bates gives a knockout performance as the foul-mouthed former executive producer of ""The Tonight Show."" She basically steals the film. <br /><br />My score: 7 (out of 10) <br /><br />",1
"Caught this film in about 1990 on video by chance and without knowing what i was in for. Many horror fans may have missed this thinking it was a typical prison film and the ones who did get it didn't like it as it was not what they wanted to see. The above mentioned factors are probably the reasons it is low rated but just ignore that and give it a whirl if you're a fan of the genre.<br /><br />It has strong suits in all departments from script and atmosphere to acting and the prison itself. <br /><br />An absolute diamond, a film i still have on video to this day. Check it out.",1
"After the return of ""horror movies"" (come on Scream isn't scary!) i didn't have very high hopes for this low-budget three story horror movie. But i was positively surprised! Man this is scary!!! The first 2 stories are simply brilliant. The first one about a new wed couple driving in a dark forest with their RV, When they bump into a fierce........(watch the movie)! The second story is about a disgusting man who is obsessed with a little girl, who is home alone for one night.... I know it doesn't sound any special but it is Scary. I promise you. The last story isn't scary but atleast not bad. It's about a biker and a ghosthouse. In fact the stories are based on real urban legends(i guess kevin williamson can steal ideas too).Rent this movie it is Good!!! i'd say i'ts the scariest three-short-story-horror-movie ever made!",1
